disruption_id,operator_ref,route_number,start_time,end_time,duration_minutes,reason,severity,description
DIS-197764,SVCT,37,2026-06-25T12:57:44.000+05:45,2026-06-25T13:54:44.000+05:45,57,Traffic congestion,severe,Traffic congestion affecting line 37 (severe severity)
DIS-241595,TDTR,23,2026-05-14T11:51:22.000+05:45,2026-05-14T13:31:22.000+05:45,100,Traffic congestion,severe,Traffic congestion affecting line 23 (severe severity)
DIS-575160,WDBC,20,2026-06-18T06:16:45.000+05:45,2026-06-18T09:30:45.000+05:45,194,Road closure,low,Road closure affecting line 20 (low severity)
DIS-755344,WDBC,21,2026-06-21T12:06:16.000+05:45,2026-06-21T13:58:16.000+05:45,112,Traffic congestion,high,Traffic congestion affecting line 21 (high severity)
DIS-569054,TDTR,15,2026-06-20T20:11:41.000+05:45,2026-06-20T20:41:41.000+05:45,30,Diversion,low,Diversion affecting line 15 (low severity)
DIS-676740,BLUS,503,2026-06-01T13:49:58.000+05:45,2026-06-01T15:53:58.000+05:45,124,Accident on route,medium,Accident on route affecting line 503 (medium severity)
DIS-970042,SQ,DEAD,2026-05-05T16:28:51.000+05:45,2026-05-05T19:24:51.000+05:45,176,Roadworks,high,Roadworks affecting line DEAD (high severity)
DIS-130551,WDBC,10,2026-04-28T07:47:07.000+05:45,2026-04-28T09:19:07.000+05:45,92,Driver shortage,high,Driver shortage affecting line 10 (high severity)
DIS-760458,SWWD,R12,2026-06-16T04:06:51.000+05:45,2026-06-16T04:54:51.000+05:45,48,Planned engineering works,medium,Planned engineering works affecting line R12 (medium severity)
DIS-545909,DAMY,1,2026-06-09T03:50:09.000+05:45,2026-06-09T04:10:09.000+05:45,20,Traffic congestion,medium,Traffic congestion affecting line 1 (medium severity)
DIS-448992,SVCT,202,2026-05-19T17:16:30.000+05:45,2026-05-19T21:08:30.000+05:45,232,Severe weather,severe,Severe weather affecting line 202 (severe severity)
DIS-797468,WDBC,120,2026-07-04T12:42:27.000+05:45,2026-07-04T15:44:27.000+05:45,182,Vehicle breakdown,low,Vehicle breakdown affecting line 120 (low severity)
DIS-287675,SVCT,2,2026-04-25T12:21:37.000+05:45,2026-04-25T12:38:37.000+05:45,17,Accident on route,medium,Accident on route affecting line 2 (medium severity)
DIS-787099,SWWD,ST,2026-05-27T06:39:23.000+05:45,2026-05-27T07:44:23.000+05:45,65,Severe weather,high,Severe weather affecting line ST (high severity)
DIS-740822,DAMY,5,2026-06-23T10:46:21.000+05:45,2026-06-23T13:51:21.000+05:45,185,Traffic congestion,low,Traffic congestion affecting line 5 (low severity)
DIS-161610,WDBC,36,2026-05-25T08:51:30.000+05:45,2026-05-25T10:29:30.000+05:45,98,Roadworks,medium,Roadworks affecting line 36 (medium severity)
DIS-246683,SWWD,926,2026-05-10T14:55:17.000+05:45,2026-05-10T15:53:17.000+05:45,58,Vehicle breakdown,low,Vehicle breakdown affecting line 926 (low severity)
DIS-509297,TDTR,R24,2026-06-19T18:14:38.000+05:45,2026-06-19T20:45:38.000+05:45,151,Diversion,severe,Diversion affecting line R24 (severe severity)
DIS-840586,SWWD,908,2026-04-26T12:28:29.000+05:45,2026-04-26T14:37:29.000+05:45,129,Severe weather,medium,Severe weather affecting line 908 (medium severity)
DIS-188236,WDBC,24,2026-07-18T22:27:00.000+05:45,2026-07-18T22:57:00.000+05:45,30,Diversion,medium,Diversion affecting line 24 (medium severity)
DIS-112810,BLUS,18,2026-07-16T20:31:03.000+05:45,2026-07-16T23:41:03.000+05:45,190,Driver shortage,high,Driver shortage affecting line 18 (high severity)
DIS-217959,SWWD,88,2026-06-02T13:04:13.000+05:45,2026-06-02T13:28:13.000+05:45,24,Severe weather,severe,Severe weather affecting line 88 (severe severity)
DIS-842976,SVCT,TSS,2026-05-30T15:31:45.000+05:45,2026-05-30T16:33:45.000+05:45,62,Accident on route,high,Accident on route affecting line TSS (high severity)
DIS-107664,WDBC,777,2026-05-12T12:15:21.000+05:45,2026-05-12T13:45:21.000+05:45,90,Traffic congestion,medium,Traffic congestion affecting line 777 (medium severity)
DIS-144252,SWWD,X2,2026-05-05T23:06:37.000+05:45,2026-05-06T00:05:37.000+05:45,59,Vehicle breakdown,severe,Vehicle breakdown affecting line X2 (severe severity)
DIS-119114,WDBC,12,2026-05-04T01:22:00.000+05:45,2026-05-04T02:32:00.000+05:45,70,Planned engineering works,low,Planned engineering works affecting line 12 (low severity)
DIS-562867,WDBC,13A,2026-06-05T02:00:23.000+05:45,2026-06-05T05:09:23.000+05:45,189,Driver shortage,low,Driver shortage affecting line 13A (low severity)
DIS-168434,BLUS,17,2026-05-09T03:45:09.000+05:45,2026-05-09T07:08:09.000+05:45,203,Diversion,medium,Diversion affecting line 17 (medium severity)
DIS-779763,SVCT,6,2026-06-04T09:09:23.000+05:45,2026-06-04T10:49:23.000+05:45,100,Driver shortage,medium,Driver shortage affecting line 6 (medium severity)
DIS-548980,SVCT,TDB,2026-05-03T12:41:05.000+05:45,2026-05-03T14:10:05.000+05:45,89,Traffic congestion,medium,Traffic congestion affecting line TDB (medium severity)
DIS-611267,UNIL,U6H,2026-04-30T07:40:47.000+05:45,2026-04-30T08:40:47.000+05:45,60,Severe weather,medium,Severe weather affecting line U6H (medium severity)
DIS-216109,SQ,TW1,2026-05-22T04:01:33.000+05:45,2026-05-22T04:30:33.000+05:45,29,Planned engineering works,low,Planned engineering works affecting line TW1 (low severity)
DIS-299236,UNIL,U6C,2026-07-16T00:29:12.000+05:45,2026-07-16T01:22:12.000+05:45,53,Driver shortage,severe,Driver shortage affecting line U6C (severe severity)
DIS-836290,TDTR,X76,2026-06-09T22:48:15.000+05:45,2026-06-10T00:52:15.000+05:45,124,Planned engineering works,medium,Planned engineering works affecting line X76 (medium severity)
DIS-742699,SWWD,926,2026-05-19T21:32:25.000+05:45,2026-05-20T01:10:25.000+05:45,218,Planned engineering works,low,Planned engineering works affecting line 926 (low severity)
DIS-229268,SVCT,37,2026-04-22T12:53:41.000+05:45,2026-04-22T15:35:41.000+05:45,162,Traffic congestion,high,Traffic congestion affecting line 37 (high severity)
DIS-888499,SVCT,206,2026-06-04T02:12:58.000+05:45,2026-06-04T05:13:58.000+05:45,181,Roadworks,low,Roadworks affecting line 206 (low severity)
DIS-997408,SVCT,59,2026-06-25T15:50:04.000+05:45,2026-06-25T18:42:04.000+05:45,172,Planned engineering works,low,Planned engineering works affecting line 59 (low severity)
DIS-483063,TDTR,152,2026-05-05T22:47:20.000+05:45,2026-05-06T01:31:20.000+05:45,164,Driver shortage,medium,Driver shortage affecting line 152 (medium severity)
DIS-315200,SWWD,ST,2026-04-26T10:51:11.000+05:45,2026-04-26T13:35:11.000+05:45,164,Planned engineering works,low,Planned engineering works affecting line ST (low severity)
DIS-718267,BLUS,61,2026-05-03T06:09:13.000+05:45,2026-05-03T08:27:13.000+05:45,138,Accident on route,severe,Accident on route affecting line 61 (severe severity)
DIS-396633,TDTR,48,2026-06-20T17:33:22.000+05:45,2026-06-20T21:26:22.000+05:45,233,Vehicle breakdown,medium,Vehicle breakdown affecting line 48 (medium severity)
DIS-871478,BLUS,N18,2026-06-28T22:24:22.000+05:45,2026-06-29T01:39:22.000+05:45,195,Vehicle breakdown,medium,Vehicle breakdown affecting line N18 (medium severity)
DIS-131301,WDBC,125,2026-05-28T17:32:33.000+05:45,2026-05-28T21:20:33.000+05:45,228,Accident on route,medium,Accident on route affecting line 125 (medium severity)
DIS-303250,TDTR,X46,2026-06-24T03:48:05.000+05:45,2026-06-24T05:10:05.000+05:45,82,Road closure,high,Road closure affecting line X46 (high severity)
DIS-265403,WDBC,17,2026-07-07T09:41:16.000+05:45,2026-07-07T13:34:16.000+05:45,233,Driver shortage,high,Driver shortage affecting line 17 (high severity)
DIS-104791,SQ,TW2,2026-06-17T12:59:18.000+05:45,2026-06-17T14:09:18.000+05:45,70,Accident on route,low,Accident on route affecting line TW2 (low severity)
DIS-143902,WDBC,X3,2026-05-21T09:41:42.000+05:45,2026-05-21T12:57:42.000+05:45,196,Roadworks,severe,Roadworks affecting line X3 (severe severity)
DIS-984255,SWWD,44,2026-05-19T06:19:57.000+05:45,2026-05-19T08:13:57.000+05:45,114,Planned engineering works,severe,Planned engineering works affecting line 44 (severe severity)
DIS-262938,BLUS,PR1,2026-05-06T18:19:31.000+05:45,2026-05-06T19:34:31.000+05:45,75,Accident on route,high,Accident on route affecting line PR1 (high severity)
DIS-574944,WDBC,8,2026-07-09T01:01:33.000+05:45,2026-07-09T01:25:33.000+05:45,24,Roadworks,high,Roadworks affecting line 8 (high severity)
DIS-830105,BLUS,QC,2026-06-21T01:38:43.000+05:45,2026-06-21T04:19:43.000+05:45,161,Accident on route,medium,Accident on route affecting line QC (medium severity)
DIS-684041,WDBC,Q7,2026-04-21T16:10:03.000+05:45,2026-04-21T18:11:03.000+05:45,121,Diversion,medium,Diversion affecting line Q7 (medium severity)
DIS-794656,BLUS,7,2026-04-26T16:06:23.000+05:45,2026-04-26T16:56:23.000+05:45,50,Roadworks,medium,Roadworks affecting line 7 (medium severity)
DIS-306446,TDTR,42,2026-07-01T19:08:36.000+05:45,2026-07-01T20:17:36.000+05:45,69,Road closure,medium,Road closure affecting line 42 (medium severity)
DIS-238466,DAMY,X8,2026-06-16T11:26:09.000+05:45,2026-06-16T15:04:09.000+05:45,218,Driver shortage,low,Driver shortage affecting line X8 (low severity)
DIS-741825,WDBC,38,2026-04-21T02:00:29.000+05:45,2026-04-21T02:15:29.000+05:45,15,Roadworks,severe,Roadworks affecting line 38 (severe severity)
DIS-169016,TDTR,152,2026-05-12T11:40:10.000+05:45,2026-05-12T13:40:10.000+05:45,120,Vehicle breakdown,high,Vehicle breakdown affecting line 152 (high severity)
DIS-810182,WDBC,11,2026-07-04T18:51:56.000+05:45,2026-07-04T22:19:56.000+05:45,208,Roadworks,medium,Roadworks affecting line 11 (medium severity)
DIS-538459,TDTR,1A,2026-05-25T12:27:43.000+05:45,2026-05-25T13:03:43.000+05:45,36,Planned engineering works,medium,Planned engineering works affecting line 1A (medium severity)
DIS-915107,SWWD,R10,2026-06-08T10:05:14.000+05:45,2026-06-08T11:33:14.000+05:45,88,Planned engineering works,low,Planned engineering works affecting line R10 (low severity)
DIS-497330,WDBC,6,2026-04-21T11:58:45.000+05:45,2026-04-21T13:06:45.000+05:45,68,Diversion,severe,Diversion affecting line 6 (severe severity)
DIS-402846,SWWD,R14,2026-05-14T13:20:49.000+05:45,2026-05-14T15:26:49.000+05:45,126,Diversion,medium,Diversion affecting line R14 (medium severity)
DIS-473726,BLUS,QC,2026-07-12T22:48:31.000+05:45,2026-07-13T02:33:31.000+05:45,225,Planned engineering works,low,Planned engineering works affecting line QC (low severity)
DIS-937175,SVCT,22,2026-06-19T22:16:30.000+05:45,2026-06-20T02:10:30.000+05:45,234,Severe weather,high,Severe weather affecting line 22 (high severity)
DIS-943355,SWWD,R4,2026-07-08T10:44:18.000+05:45,2026-07-08T12:12:18.000+05:45,88,Accident on route,high,Accident on route affecting line R4 (high severity)
DIS-439042,TDTR,16,2026-06-15T19:52:06.000+05:45,2026-06-15T21:14:06.000+05:45,82,Diversion,medium,Diversion affecting line 16 (medium severity)
DIS-256564,SWWD,R14,2026-06-15T05:19:44.000+05:45,2026-06-15T09:13:44.000+05:45,234,Vehicle breakdown,severe,Vehicle breakdown affecting line R14 (severe severity)
DIS-546287,BLUS,503,2026-04-23T06:48:38.000+05:45,2026-04-23T08:01:38.000+05:45,73,Roadworks,high,Roadworks affecting line 503 (high severity)
DIS-390220,WDBC,X6,2026-07-18T05:14:02.000+05:45,2026-07-18T06:54:02.000+05:45,100,Roadworks,low,Roadworks affecting line X6 (low severity)
DIS-534709,SWWD,R10,2026-06-21T16:21:21.000+05:45,2026-06-21T19:27:21.000+05:45,186,Planned engineering works,high,Planned engineering works affecting line R10 (high severity)
DIS-242636,BLUS,757,2026-06-21T18:57:32.000+05:45,2026-06-21T21:03:32.000+05:45,126,Traffic congestion,high,Traffic congestion affecting line 757 (high severity)
DIS-655357,SWWD,PR11,2026-04-23T06:21:54.000+05:45,2026-04-23T07:54:54.000+05:45,93,Accident on route,high,Accident on route affecting line PR11 (high severity)
DIS-646883,WDBC,38,2026-06-20T02:57:18.000+05:45,2026-06-20T06:43:18.000+05:45,226,Accident on route,severe,Accident on route affecting line 38 (severe severity)
DIS-339926,WDBC,L3,2026-04-28T10:48:49.000+05:45,2026-04-28T14:20:49.000+05:45,212,Accident on route,low,Accident on route affecting line L3 (low severity)
DIS-530457,DAMY,5,2026-06-04T18:32:14.000+05:45,2026-06-04T20:38:14.000+05:45,126,Driver shortage,low,Driver shortage affecting line 5 (low severity)
DIS-579506,WDBC,4,2026-07-19T14:58:25.000+05:45,2026-07-19T17:55:25.000+05:45,177,Vehicle breakdown,severe,Vehicle breakdown affecting line 4 (severe severity)
DIS-182101,SWWD,978,2026-06-30T00:19:52.000+05:45,2026-06-30T02:19:52.000+05:45,120,Road closure,severe,Road closure affecting line 978 (severe severity)
DIS-987828,BLUS,504,2026-05-18T05:31:50.000+05:45,2026-05-18T08:06:50.000+05:45,155,Traffic congestion,medium,Traffic congestion affecting line 504 (medium severity)
DIS-368782,BLUS,28,2026-06-16T04:12:49.000+05:45,2026-06-16T05:11:49.000+05:45,59,Accident on route,high,Accident on route affecting line 28 (high severity)
DIS-975835,SWWD,MHDRT,2026-04-22T01:19:16.000+05:45,2026-04-22T02:44:16.000+05:45,85,Diversion,high,Diversion affecting line MHDRT (high severity)
