disruption_id,operator_ref,route_number,start_time,end_time,duration_minutes,reason,severity,description
DIS-591040,WDBC,38,2026-06-20T20:34:43.000+05:45,2026-06-21T00:01:43.000+05:45,207,Severe weather,high,Severe weather affecting line 38 (high severity)
DIS-731384,SVCT,204,2026-04-25T17:02:08.000+05:45,2026-04-25T17:34:08.000+05:45,32,Traffic congestion,low,Traffic congestion affecting line 204 (low severity)
DIS-271880,WDBC,U1,2026-05-09T20:55:59.000+05:45,2026-05-09T21:38:59.000+05:45,43,Accident on route,high,Accident on route affecting line U1 (high severity)
DIS-270079,UNIL,U6H,2026-05-21T00:50:10.000+05:45,2026-05-21T01:30:10.000+05:45,40,Accident on route,low,Accident on route affecting line U6H (low severity)
DIS-654254,SWWD,R14,2026-07-16T13:34:47.000+05:45,2026-07-16T17:17:47.000+05:45,223,Planned engineering works,high,Planned engineering works affecting line R14 (high severity)
DIS-704185,BLUS,538,2026-06-21T22:40:08.000+05:45,2026-06-21T22:51:08.000+05:45,11,Accident on route,medium,Accident on route affecting line 538 (medium severity)
DIS-573494,TDTR,X46,2026-06-30T20:12:31.000+05:45,2026-06-30T21:13:31.000+05:45,61,Accident on route,medium,Accident on route affecting line X46 (medium severity)
DIS-445387,BLUS,PRH,2026-05-07T04:00:17.000+05:45,2026-05-07T06:33:17.000+05:45,153,Roadworks,high,Roadworks affecting line PRH (high severity)
DIS-245990,SWWD,X5,2026-07-15T10:04:06.000+05:45,2026-07-15T11:05:06.000+05:45,61,Planned engineering works,medium,Planned engineering works affecting line X5 (medium severity)
DIS-414757,SWWD,ST,2026-06-13T10:05:43.000+05:45,2026-06-13T11:11:43.000+05:45,66,Roadworks,severe,Roadworks affecting line ST (severe severity)
DIS-910292,TDTR,153,2026-06-11T02:29:43.000+05:45,2026-06-11T06:11:43.000+05:45,222,Accident on route,medium,Accident on route affecting line 153 (medium severity)
DIS-655303,SWWD,PR9,2026-07-01T19:37:51.000+05:45,2026-07-01T22:53:51.000+05:45,196,Planned engineering works,severe,Planned engineering works affecting line PR9 (severe severity)
DIS-293599,BLUS,4,2026-06-28T06:24:22.000+05:45,2026-06-28T07:32:22.000+05:45,68,Accident on route,medium,Accident on route affecting line 4 (medium severity)
DIS-725939,SVCT,2,2026-07-13T23:59:06.000+05:45,2026-07-14T02:43:06.000+05:45,164,Vehicle breakdown,low,Vehicle breakdown affecting line 2 (low severity)
DIS-932005,WDBC,7A,2026-06-14T12:07:04.000+05:45,2026-06-14T14:07:04.000+05:45,120,Roadworks,severe,Roadworks affecting line 7A (severe severity)
DIS-633016,WDBC,22,2026-07-09T09:14:37.000+05:45,2026-07-09T12:29:37.000+05:45,195,Traffic congestion,medium,Traffic congestion affecting line 22 (medium severity)
DIS-707340,DAMY,CR7,2026-06-14T00:52:26.000+05:45,2026-06-14T04:28:26.000+05:45,216,Accident on route,severe,Accident on route affecting line CR7 (severe severity)
DIS-477363,SQ,TW4,2026-05-15T09:17:39.000+05:45,2026-05-15T12:01:39.000+05:45,164,Diversion,severe,Diversion affecting line TW4 (severe severity)
DIS-391110,BLUS,757,2026-07-11T09:28:00.000+05:45,2026-07-11T13:28:00.000+05:45,240,Roadworks,severe,Roadworks affecting line 757 (severe severity)
DIS-494158,UNIL,U2C,2026-05-23T20:20:44.000+05:45,2026-05-23T22:03:44.000+05:45,103,Roadworks,medium,Roadworks affecting line U2C (medium severity)
DIS-856044,SVCT,212,2026-07-06T20:56:16.000+05:45,2026-07-07T00:33:16.000+05:45,217,Road closure,low,Road closure affecting line 212 (low severity)
DIS-916688,UNIL,U2C,2026-05-21T18:56:29.000+05:45,2026-05-21T19:12:29.000+05:45,16,Driver shortage,high,Driver shortage affecting line U2C (high severity)
DIS-926720,UNIL,U6C,2026-04-22T10:43:12.000+05:45,2026-04-22T11:48:12.000+05:45,65,Traffic congestion,high,Traffic congestion affecting line U6C (high severity)
DIS-573009,SVCT,205,2026-04-27T08:01:25.000+05:45,2026-04-27T11:47:25.000+05:45,226,Road closure,medium,Road closure affecting line 205 (medium severity)
DIS-693832,BLUS,539,2026-06-28T20:33:24.000+05:45,2026-06-28T23:40:24.000+05:45,187,Severe weather,low,Severe weather affecting line 539 (low severity)
DIS-418535,SVCT,5,2026-05-12T21:58:13.000+05:45,2026-05-13T01:15:13.000+05:45,197,Traffic congestion,severe,Traffic congestion affecting line 5 (severe severity)
DIS-195841,WDBC,125,2026-06-14T14:39:12.000+05:45,2026-06-14T16:16:12.000+05:45,97,Roadworks,high,Roadworks affecting line 125 (high severity)
DIS-616977,BLUS,21,2026-05-04T12:11:36.000+05:45,2026-05-04T14:59:36.000+05:45,168,Traffic congestion,severe,Traffic congestion affecting line 21 (severe severity)
DIS-684347,WDBC,L3,2026-05-08T18:38:55.000+05:45,2026-05-08T22:16:55.000+05:45,218,Diversion,severe,Diversion affecting line L3 (severe severity)
DIS-975513,DAMY,1,2026-05-15T22:15:37.000+05:45,2026-05-15T22:36:37.000+05:45,21,Road closure,high,Road closure affecting line 1 (high severity)
DIS-279378,TDTR,217,2026-06-03T07:31:47.000+05:45,2026-06-03T08:13:47.000+05:45,42,Traffic congestion,high,Traffic congestion affecting line 217 (high severity)
DIS-290164,WDBC,112,2026-05-07T09:02:51.000+05:45,2026-05-07T10:34:51.000+05:45,92,Planned engineering works,medium,Planned engineering works affecting line 112 (medium severity)
DIS-311087,SVCT,204,2026-06-14T16:23:05.000+05:45,2026-06-14T19:36:05.000+05:45,193,Accident on route,high,Accident on route affecting line 204 (high severity)
DIS-358554,SVCT,204,2026-07-11T02:31:44.000+05:45,2026-07-11T03:37:44.000+05:45,66,Road closure,severe,Road closure affecting line 204 (severe severity)
DIS-248556,SVCT,SL,2026-05-07T11:49:43.000+05:45,2026-05-07T15:08:43.000+05:45,199,Accident on route,low,Accident on route affecting line SL (low severity)
DIS-912864,SWWD,966,2026-05-18T22:59:28.000+05:45,2026-05-18T23:30:28.000+05:45,31,Diversion,low,Diversion affecting line 966 (low severity)
DIS-565454,SVCT,2,2026-05-04T03:12:10.000+05:45,2026-05-04T06:47:10.000+05:45,215,Road closure,medium,Road closure affecting line 2 (medium severity)
DIS-751304,DAMY,5,2026-05-12T11:53:00.000+05:45,2026-05-12T15:04:00.000+05:45,191,Driver shortage,low,Driver shortage affecting line 5 (low severity)
DIS-217563,SVCT,7,2026-05-19T02:22:52.000+05:45,2026-05-19T05:43:52.000+05:45,201,Roadworks,medium,Roadworks affecting line 7 (medium severity)
DIS-817979,SVCT,5,2026-07-11T06:05:33.000+05:45,2026-07-11T06:20:33.000+05:45,15,Driver shortage,severe,Driver shortage affecting line 5 (severe severity)
DIS-610505,TDTR,SSS,2026-04-21T15:28:28.000+05:45,2026-04-21T16:24:28.000+05:45,56,Roadworks,severe,Roadworks affecting line SSS (severe severity)
DIS-665408,SWWD,X2,2026-05-24T02:48:39.000+05:45,2026-05-24T05:48:39.000+05:45,180,Planned engineering works,medium,Planned engineering works affecting line X2 (medium severity)
DIS-189637,BLUS,10,2026-05-09T07:15:12.000+05:45,2026-05-09T11:07:12.000+05:45,232,Vehicle breakdown,low,Vehicle breakdown affecting line 10 (low severity)
DIS-366585,SWWD,663,2026-07-16T04:01:23.000+05:45,2026-07-16T07:51:23.000+05:45,230,Diversion,medium,Diversion affecting line 663 (medium severity)
DIS-450578,SWWD,2A,2026-07-21T00:04:43.000+05:45,2026-07-21T03:34:43.000+05:45,210,Diversion,high,Diversion affecting line 2A (high severity)
DIS-115477,WDBC,81,2026-06-19T03:19:10.000+05:45,2026-06-19T04:52:10.000+05:45,93,Vehicle breakdown,medium,Vehicle breakdown affecting line 81 (medium severity)
DIS-485983,BLUS,15,2026-07-18T09:16:14.000+05:45,2026-07-18T13:07:14.000+05:45,231,Diversion,medium,Diversion affecting line 15 (medium severity)
DIS-687475,BLUS,757,2026-05-06T00:01:41.000+05:45,2026-05-06T03:08:41.000+05:45,187,Roadworks,severe,Roadworks affecting line 757 (severe severity)
DIS-798318,TDTR,120,2026-07-15T18:47:48.000+05:45,2026-07-15T21:12:48.000+05:45,145,Roadworks,low,Roadworks affecting line 120 (low severity)
DIS-825095,TDTR,158,2026-06-05T09:34:51.000+05:45,2026-06-05T11:46:51.000+05:45,132,Road closure,high,Road closure affecting line 158 (high severity)
DIS-624574,SVCT,TDB,2026-06-15T16:07:50.000+05:45,2026-06-15T17:36:50.000+05:45,89,Accident on route,severe,Accident on route affecting line TDB (severe severity)
DIS-989857,WDBC,70,2026-07-19T01:34:02.000+05:45,2026-07-19T05:11:02.000+05:45,217,Traffic congestion,high,Traffic congestion affecting line 70 (high severity)
DIS-228864,WDBC,7B,2026-06-09T07:02:52.000+05:45,2026-06-09T08:29:52.000+05:45,87,Road closure,medium,Road closure affecting line 7B (medium severity)
DIS-397704,WDBC,20,2026-07-18T17:25:38.000+05:45,2026-07-18T18:02:38.000+05:45,37,Diversion,severe,Diversion affecting line 20 (severe severity)
DIS-909902,WDBC,1B,2026-05-13T21:29:18.000+05:45,2026-05-14T00:41:18.000+05:45,192,Roadworks,severe,Roadworks affecting line 1B (severe severity)
DIS-709372,TDTR,12,2026-06-25T07:29:59.000+05:45,2026-06-25T09:18:59.000+05:45,109,Accident on route,high,Accident on route affecting line 12 (high severity)
DIS-271290,WDBC,18,2026-06-07T20:16:46.000+05:45,2026-06-07T20:47:46.000+05:45,31,Severe weather,low,Severe weather affecting line 18 (low severity)
DIS-594995,DAMY,CR8,2026-05-10T18:56:11.000+05:45,2026-05-10T22:11:11.000+05:45,195,Driver shortage,high,Driver shortage affecting line CR8 (high severity)
DIS-778119,WDBC,26,2026-05-27T19:11:41.000+05:45,2026-05-27T20:19:41.000+05:45,68,Road closure,high,Road closure affecting line 26 (high severity)
DIS-132735,SVCT,68,2026-05-30T14:13:47.000+05:45,2026-05-30T16:35:47.000+05:45,142,Vehicle breakdown,severe,Vehicle breakdown affecting line 68 (severe severity)
DIS-467907,DAMY,CR9,2026-06-10T22:31:21.000+05:45,2026-06-11T02:22:21.000+05:45,231,Road closure,low,Road closure affecting line CR9 (low severity)
DIS-616012,SVCT,5,2026-06-16T19:01:03.000+05:45,2026-06-16T19:38:03.000+05:45,37,Vehicle breakdown,low,Vehicle breakdown affecting line 5 (low severity)
DIS-956667,SWWD,101,2026-05-12T08:11:48.000+05:45,2026-05-12T11:37:48.000+05:45,206,Driver shortage,low,Driver shortage affecting line 101 (low severity)
DIS-667447,WDBC,898,2026-07-09T01:18:28.000+05:45,2026-07-09T05:03:28.000+05:45,225,Accident on route,medium,Accident on route affecting line 898 (medium severity)
DIS-609495,WDBC,25,2026-07-19T14:43:35.000+05:45,2026-07-19T17:49:35.000+05:45,186,Vehicle breakdown,high,Vehicle breakdown affecting line 25 (high severity)
DIS-784019,UNIL,U1C,2026-04-27T01:05:39.000+05:45,2026-04-27T02:12:39.000+05:45,67,Accident on route,severe,Accident on route affecting line U1C (severe severity)
DIS-849159,WDBC,1A,2026-06-23T11:26:24.000+05:45,2026-06-23T14:16:24.000+05:45,170,Roadworks,low,Roadworks affecting line 1A (low severity)
DIS-812621,DAMY,CR7,2026-05-02T00:28:57.000+05:45,2026-05-02T01:44:57.000+05:45,76,Planned engineering works,high,Planned engineering works affecting line CR7 (high severity)
DIS-133816,BLUS,PRH,2026-06-13T06:45:27.000+05:45,2026-06-13T09:04:27.000+05:45,139,Accident on route,high,Accident on route affecting line PRH (high severity)
DIS-792670,TDTR,16,2026-05-05T07:47:36.000+05:45,2026-05-05T10:30:36.000+05:45,163,Traffic congestion,medium,Traffic congestion affecting line 16 (medium severity)
DIS-143298,SVCT,211,2026-05-09T11:54:16.000+05:45,2026-05-09T15:11:16.000+05:45,197,Planned engineering works,severe,Planned engineering works affecting line 211 (severe severity)
DIS-302284,WDBC,7B,2026-04-30T11:59:11.000+05:45,2026-04-30T13:27:11.000+05:45,88,Diversion,medium,Diversion affecting line 7B (medium severity)
DIS-281650,SWWD,8,2026-07-20T02:11:55.000+05:45,2026-07-20T05:24:55.000+05:45,193,Vehicle breakdown,medium,Vehicle breakdown affecting line 8 (medium severity)
DIS-827736,BLUS,13,2026-06-12T10:51:06.000+05:45,2026-06-12T12:02:06.000+05:45,71,Driver shortage,medium,Driver shortage affecting line 13 (medium severity)
DIS-304599,BLUS,7,2026-05-31T22:10:02.000+05:45,2026-06-01T00:48:02.000+05:45,158,Diversion,low,Diversion affecting line 7 (low severity)
DIS-196414,BLUS,503,2026-04-28T15:42:22.000+05:45,2026-04-28T16:37:22.000+05:45,55,Traffic congestion,low,Traffic congestion affecting line 503 (low severity)
DIS-206793,SWWD,101,2026-05-24T10:11:06.000+05:45,2026-05-24T10:58:06.000+05:45,47,Diversion,low,Diversion affecting line 101 (low severity)
DIS-713720,SVCT,TNB,2026-06-18T16:16:02.000+05:45,2026-06-18T19:19:02.000+05:45,183,Planned engineering works,medium,Planned engineering works affecting line TNB (medium severity)
DIS-739314,WDBC,20,2026-07-17T14:24:28.000+05:45,2026-07-17T17:34:28.000+05:45,190,Diversion,high,Diversion affecting line 20 (high severity)
DIS-199883,SWWD,25,2026-05-22T09:01:17.000+05:45,2026-05-22T10:00:17.000+05:45,59,Driver shortage,low,Driver shortage affecting line 25 (low severity)
DIS-784686,BLUS,PR1,2026-06-29T15:31:36.000+05:45,2026-06-29T18:49:36.000+05:45,198,Severe weather,severe,Severe weather affecting line PR1 (severe severity)
DIS-825617,SVCT,201,2026-07-08T09:34:30.000+05:45,2026-07-08T09:45:30.000+05:45,11,Planned engineering works,low,Planned engineering works affecting line 201 (low severity)
DIS-256223,SWWD,44,2026-04-22T05:18:02.000+05:45,2026-04-22T07:16:02.000+05:45,118,Planned engineering works,high,Planned engineering works affecting line 44 (high severity)
