disruption_id,operator_ref,route_number,start_time,end_time,duration_minutes,reason,severity,description
DIS-245228,SWWD,2A,2026-06-09T18:29:28.000+05:45,2026-06-09T19:33:28.000+05:45,64,Accident on route,severe,Accident on route affecting line 2A (severe severity)
DIS-510336,SWWD,X7R,2026-04-30T08:21:07.000+05:45,2026-04-30T09:04:07.000+05:45,43,Diversion,severe,Diversion affecting line X7R (severe severity)
DIS-565436,WDBC,16,2026-06-02T22:19:15.000+05:45,2026-06-03T02:09:15.000+05:45,230,Roadworks,high,Roadworks affecting line 16 (high severity)
DIS-994184,SVCT,39,2026-05-08T01:55:29.000+05:45,2026-05-08T03:09:29.000+05:45,74,Driver shortage,high,Driver shortage affecting line 39 (high severity)
DIS-290444,WDBC,119,2026-07-13T15:41:26.000+05:45,2026-07-13T16:45:26.000+05:45,64,Planned engineering works,high,Planned engineering works affecting line 119 (high severity)
DIS-802722,WDBC,193,2026-05-22T07:38:38.000+05:45,2026-05-22T10:15:38.000+05:45,157,Driver shortage,severe,Driver shortage affecting line 193 (severe severity)
DIS-343966,TDTR,X76,2026-07-13T08:06:58.000+05:45,2026-07-13T08:16:58.000+05:45,10,Road closure,low,Road closure affecting line X76 (low severity)
DIS-987063,WDBC,82,2026-06-23T09:58:03.000+05:45,2026-06-23T11:14:03.000+05:45,76,Driver shortage,high,Driver shortage affecting line 82 (high severity)
DIS-878512,BLUS,N18,2026-05-26T05:01:44.000+05:45,2026-05-26T06:35:44.000+05:45,94,Planned engineering works,high,Planned engineering works affecting line N18 (high severity)
DIS-910840,TDTR,5,2026-06-02T12:16:13.000+05:45,2026-06-02T13:26:13.000+05:45,70,Road closure,medium,Road closure affecting line 5 (medium severity)
DIS-645456,SWWD,663,2026-05-27T21:42:38.000+05:45,2026-05-27T22:16:38.000+05:45,34,Driver shortage,severe,Driver shortage affecting line 663 (severe severity)
DIS-576457,SWWD,R2,2026-04-22T19:49:52.000+05:45,2026-04-22T20:41:52.000+05:45,52,Traffic congestion,low,Traffic congestion affecting line R2 (low severity)
DIS-545151,TDTR,X46,2026-05-27T20:21:15.000+05:45,2026-05-27T23:46:15.000+05:45,205,Road closure,high,Road closure affecting line X46 (high severity)
DIS-505556,WDBC,7A,2026-07-17T06:21:48.000+05:45,2026-07-17T07:11:48.000+05:45,50,Diversion,low,Diversion affecting line 7A (low severity)
DIS-988896,WDBC,NFR,2026-05-10T03:46:15.000+05:45,2026-05-10T05:53:15.000+05:45,127,Roadworks,severe,Roadworks affecting line NFR (severe severity)
DIS-446275,BLUS,13,2026-05-29T02:04:13.000+05:45,2026-05-29T03:18:13.000+05:45,74,Planned engineering works,severe,Planned engineering works affecting line 13 (severe severity)
DIS-176271,SQ,DEAD,2026-05-11T02:09:34.000+05:45,2026-05-11T03:33:34.000+05:45,84,Severe weather,severe,Severe weather affecting line DEAD (severe severity)
DIS-955192,SWWD,D3,2026-04-22T06:15:00.000+05:45,2026-04-22T08:11:00.000+05:45,116,Roadworks,low,Roadworks affecting line D3 (low severity)
DIS-632470,WDBC,35,2026-05-01T08:47:10.000+05:45,2026-05-01T10:34:10.000+05:45,107,Driver shortage,high,Driver shortage affecting line 35 (high severity)
DIS-736284,WDBC,82,2026-04-23T03:08:37.000+05:45,2026-04-23T05:25:37.000+05:45,137,Driver shortage,low,Driver shortage affecting line 82 (low severity)
DIS-791104,WDBC,898,2026-06-25T15:08:02.000+05:45,2026-06-25T17:48:02.000+05:45,160,Accident on route,low,Accident on route affecting line 898 (low severity)
DIS-868135,SVCT,209,2026-05-10T12:56:41.000+05:45,2026-05-10T14:38:41.000+05:45,102,Planned engineering works,medium,Planned engineering works affecting line 209 (medium severity)
DIS-668918,TDTR,X46,2026-06-05T02:00:57.000+05:45,2026-06-05T02:21:57.000+05:45,21,Traffic congestion,low,Traffic congestion affecting line X46 (low severity)
DIS-212460,BLUS,17,2026-05-09T16:37:37.000+05:45,2026-05-09T19:00:37.000+05:45,143,Planned engineering works,severe,Planned engineering works affecting line 17 (severe severity)
DIS-420051,TDTR,42,2026-07-11T02:57:53.000+05:45,2026-07-11T05:26:53.000+05:45,149,Planned engineering works,high,Planned engineering works affecting line 42 (high severity)
DIS-648857,WDBC,38,2026-07-11T12:03:36.000+05:45,2026-07-11T13:04:36.000+05:45,61,Planned engineering works,medium,Planned engineering works affecting line 38 (medium severity)
DIS-453931,DAMY,CR9,2026-05-31T00:29:52.000+05:45,2026-05-31T03:15:52.000+05:45,166,Traffic congestion,severe,Traffic congestion affecting line CR9 (severe severity)
DIS-898170,SWWD,PD3,2026-04-29T19:12:09.000+05:45,2026-04-29T19:40:09.000+05:45,28,Roadworks,severe,Roadworks affecting line PD3 (severe severity)
DIS-840243,SWWD,625,2026-07-06T17:54:07.000+05:45,2026-07-06T19:32:07.000+05:45,98,Roadworks,severe,Roadworks affecting line 625 (severe severity)
DIS-196988,SWWD,PVDRT,2026-06-15T19:44:23.000+05:45,2026-06-15T20:16:23.000+05:45,32,Severe weather,low,Severe weather affecting line PVDRT (low severity)
DIS-403056,BLUS,3,2026-06-24T16:46:12.000+05:45,2026-06-24T18:34:12.000+05:45,108,Planned engineering works,severe,Planned engineering works affecting line 3 (severe severity)
DIS-948894,WDBC,C,2026-06-08T09:38:50.000+05:45,2026-06-08T11:12:50.000+05:45,94,Roadworks,severe,Roadworks affecting line C (severe severity)
DIS-546251,SWWD,101,2026-05-19T02:37:07.000+05:45,2026-05-19T03:07:07.000+05:45,30,Severe weather,high,Severe weather affecting line 101 (high severity)
DIS-761728,TDTR,23,2026-06-25T16:02:46.000+05:45,2026-06-25T18:11:46.000+05:45,129,Accident on route,severe,Accident on route affecting line 23 (severe severity)
DIS-484544,SVCT,7,2026-05-28T15:13:00.000+05:45,2026-05-28T17:33:00.000+05:45,140,Severe weather,high,Severe weather affecting line 7 (high severity)
DIS-300123,SWWD,R14,2026-05-09T13:18:27.000+05:45,2026-05-09T14:50:27.000+05:45,92,Road closure,medium,Road closure affecting line R14 (medium severity)
DIS-776936,WDBC,38,2026-07-10T14:45:16.000+05:45,2026-07-10T17:00:16.000+05:45,135,Accident on route,severe,Accident on route affecting line 38 (severe severity)
DIS-296191,DAMY,20,2026-05-06T23:01:53.000+05:45,2026-05-07T02:56:53.000+05:45,235,Planned engineering works,high,Planned engineering works affecting line 20 (high severity)
DIS-301592,DAMY,6,2026-05-11T06:54:13.000+05:45,2026-05-11T07:18:13.000+05:45,24,Planned engineering works,high,Planned engineering works affecting line 6 (high severity)
DIS-511183,SWWD,625,2026-06-28T13:24:50.000+05:45,2026-06-28T15:02:50.000+05:45,98,Road closure,low,Road closure affecting line 625 (low severity)
DIS-783950,WDBC,3x,2026-04-29T05:01:48.000+05:45,2026-04-29T05:11:48.000+05:45,10,Road closure,severe,Road closure affecting line 3x (severe severity)
DIS-676123,BLUS,539,2026-05-21T18:54:22.000+05:45,2026-05-21T22:31:22.000+05:45,217,Diversion,low,Diversion affecting line 539 (low severity)
DIS-113223,SWWD,26,2026-06-28T02:10:30.000+05:45,2026-06-28T05:14:30.000+05:45,184,Diversion,medium,Diversion affecting line 26 (medium severity)
DIS-955334,SVCT,6,2026-05-06T04:56:11.000+05:45,2026-05-06T07:18:11.000+05:45,142,Planned engineering works,low,Planned engineering works affecting line 6 (low severity)
DIS-934031,WDBC,775,2026-06-30T03:21:36.000+05:45,2026-06-30T05:44:36.000+05:45,143,Severe weather,medium,Severe weather affecting line 775 (medium severity)
DIS-818877,BLUS,4,2026-05-16T09:53:32.000+05:45,2026-05-16T11:12:32.000+05:45,79,Severe weather,high,Severe weather affecting line 4 (high severity)
DIS-101593,WDBC,B,2026-05-15T15:49:12.000+05:45,2026-05-15T18:36:12.000+05:45,167,Vehicle breakdown,severe,Vehicle breakdown affecting line B (severe severity)
DIS-906553,WDBC,13A,2026-05-30T01:04:12.000+05:45,2026-05-30T05:01:12.000+05:45,237,Road closure,high,Road closure affecting line 13A (high severity)
DIS-578360,SWWD,PR11,2026-07-07T04:10:28.000+05:45,2026-07-07T04:26:28.000+05:45,16,Traffic congestion,severe,Traffic congestion affecting line PR11 (severe severity)
DIS-714518,TDTR,42,2026-07-19T05:41:24.000+05:45,2026-07-19T09:29:24.000+05:45,228,Diversion,low,Diversion affecting line 42 (low severity)
DIS-618934,TDTR,217,2026-06-13T22:27:06.000+05:45,2026-06-14T01:41:06.000+05:45,194,Road closure,severe,Road closure affecting line 217 (severe severity)
DIS-858894,SVCT,39,2026-07-19T00:22:03.000+05:45,2026-07-19T01:02:03.000+05:45,40,Vehicle breakdown,high,Vehicle breakdown affecting line 39 (high severity)
DIS-597924,WDBC,10,2026-04-22T20:24:53.000+05:45,2026-04-22T23:07:53.000+05:45,163,Diversion,medium,Diversion affecting line 10 (medium severity)
DIS-991588,SWWD,906,2026-05-23T01:58:57.000+05:45,2026-05-23T04:30:57.000+05:45,152,Driver shortage,severe,Driver shortage affecting line 906 (severe severity)
DIS-549816,TDTR,9,2026-05-18T23:55:35.000+05:45,2026-05-19T03:11:35.000+05:45,196,Driver shortage,high,Driver shortage affecting line 9 (high severity)
DIS-172444,WDBC,125,2026-05-07T21:20:56.000+05:45,2026-05-07T21:48:56.000+05:45,28,Traffic congestion,medium,Traffic congestion affecting line 125 (medium severity)
DIS-931319,WDBC,70,2026-06-13T16:04:35.000+05:45,2026-06-13T19:40:35.000+05:45,216,Driver shortage,medium,Driver shortage affecting line 70 (medium severity)
DIS-468530,WDBC,4,2026-07-06T17:56:44.000+05:45,2026-07-06T21:50:44.000+05:45,234,Driver shortage,high,Driver shortage affecting line 4 (high severity)
DIS-747185,WDBC,32,2026-07-14T18:20:11.000+05:45,2026-07-14T21:05:11.000+05:45,165,Severe weather,medium,Severe weather affecting line 32 (medium severity)
DIS-985873,WDBC,193,2026-07-01T22:39:31.000+05:45,2026-07-02T02:09:31.000+05:45,210,Severe weather,medium,Severe weather affecting line 193 (medium severity)
DIS-150828,WDBC,14,2026-06-29T07:03:42.000+05:45,2026-06-29T09:04:42.000+05:45,121,Roadworks,high,Roadworks affecting line 14 (high severity)
DIS-481144,BLUS,PR1,2026-06-19T12:55:02.000+05:45,2026-06-19T14:16:02.000+05:45,81,Traffic congestion,severe,Traffic congestion affecting line PR1 (severe severity)
DIS-244801,SVCT,214,2026-07-12T18:15:46.000+05:45,2026-07-12T18:30:46.000+05:45,15,Traffic congestion,high,Traffic congestion affecting line 214 (high severity)
DIS-295176,BLUS,634,2026-05-03T10:56:53.000+05:45,2026-05-03T14:36:53.000+05:45,220,Vehicle breakdown,high,Vehicle breakdown affecting line 634 (high severity)
DIS-940993,WDBC,775,2026-06-12T01:56:17.000+05:45,2026-06-12T04:06:17.000+05:45,130,Diversion,high,Diversion affecting line 775 (high severity)
DIS-293351,BLUS,28,2026-05-22T07:02:00.000+05:45,2026-05-22T07:12:00.000+05:45,10,Traffic congestion,severe,Traffic congestion affecting line 28 (severe severity)
DIS-951325,BLUS,17,2026-07-09T03:12:20.000+05:45,2026-07-09T03:56:20.000+05:45,44,Traffic congestion,low,Traffic congestion affecting line 17 (low severity)
DIS-566916,SWWD,R4,2026-07-19T09:53:39.000+05:45,2026-07-19T11:31:39.000+05:45,98,Road closure,low,Road closure affecting line R4 (low severity)
DIS-551169,BLUS,1,2026-06-29T14:44:31.000+05:45,2026-06-29T17:19:31.000+05:45,155,Traffic congestion,medium,Traffic congestion affecting line 1 (medium severity)
DIS-430480,SWWD,66,2026-04-26T08:37:43.000+05:45,2026-04-26T08:55:43.000+05:45,18,Diversion,high,Diversion affecting line 66 (high severity)
DIS-361040,WDBC,Q1,2026-04-25T07:26:17.000+05:45,2026-04-25T08:05:17.000+05:45,39,Traffic congestion,severe,Traffic congestion affecting line Q1 (severe severity)
DIS-612213,BLUS,757,2026-04-22T04:31:34.000+05:45,2026-04-22T05:57:34.000+05:45,86,Diversion,high,Diversion affecting line 757 (high severity)
DIS-999076,WDBC,m1,2026-05-08T02:06:57.000+05:45,2026-05-08T05:21:57.000+05:45,195,Vehicle breakdown,medium,Vehicle breakdown affecting line m1 (medium severity)
DIS-707278,SWWD,D3,2026-05-22T22:34:36.000+05:45,2026-05-23T01:05:36.000+05:45,151,Severe weather,medium,Severe weather affecting line D3 (medium severity)
DIS-677410,BLUS,PR1,2026-06-22T21:37:38.000+05:45,2026-06-23T00:16:38.000+05:45,159,Accident on route,severe,Accident on route affecting line PR1 (severe severity)
DIS-699524,WDBC,36,2026-07-07T12:31:35.000+05:45,2026-07-07T16:24:35.000+05:45,233,Vehicle breakdown,high,Vehicle breakdown affecting line 36 (high severity)
DIS-539917,WDBC,X3,2026-07-13T02:13:12.000+05:45,2026-07-13T05:59:12.000+05:45,226,Driver shortage,high,Driver shortage affecting line X3 (high severity)
DIS-851141,TDTR,2,2026-06-23T17:46:03.000+05:45,2026-06-23T19:47:03.000+05:45,121,Planned engineering works,low,Planned engineering works affecting line 2 (low severity)
DIS-253274,WDBC,RG2,2026-05-24T05:30:46.000+05:45,2026-05-24T07:26:46.000+05:45,116,Planned engineering works,high,Planned engineering works affecting line RG2 (high severity)
DIS-822727,SVCT,211,2026-04-23T00:07:46.000+05:45,2026-04-23T04:06:46.000+05:45,239,Roadworks,medium,Roadworks affecting line 211 (medium severity)
DIS-894175,SVCT,211,2026-04-22T22:10:50.000+05:45,2026-04-22T22:51:50.000+05:45,41,Diversion,low,Diversion affecting line 211 (low severity)
DIS-835899,SQ,TW1,2026-05-25T11:01:22.000+05:45,2026-05-25T11:28:22.000+05:45,27,Vehicle breakdown,severe,Vehicle breakdown affecting line TW1 (severe severity)
